date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2016-09-18,24.72,30.16,20.09,79.05,2.5,1.63,2.62,0.95,160.5,0.69,0.67,0.66
2016-09-19,25.08,29.53,21.02,79.51,14.98,1.19,2.6,0.28,229.1,0.73,0.67,0.66
2016-09-20,24.0,27.37,21.12,87.25,8.08,1.92,3.6,0.67,249.7,0.72,0.68,0.67
2016-09-21,23.91,27.7,21.34,84.75,8.42,1.1,2.01,0.12,237.4,0.73,0.68,0.67
2016-09-22,24.52,29.06,21.24,81.35,11.79,1.64,3.12,0.57,119.1,0.73,0.69,0.68
2016-09-23,24.09,29.39,20.32,82.64,5.15,1.25,2.39,0.05,150.4,0.72,0.69,0.68
2016-09-24,23.82,27.99,20.43,83.92,6.34,1.78,3.41,0.8,141.1,0.72,0.69,0.68
2016-09-25,24.03,28.41,20.51,84.31,9.85,1.27,2.05,0.54,155.2,0.74,0.69,0.68
2016-09-26,24.15,27.7,21.04,81.61,5.76,0.93,1.63,0.09,202.4,0.73,0.7,0.69
2016-09-27,24.66,29.33,20.54,78.3,6.43,0.96,1.33,0.71,319.4,0.72,0.69,0.69
2016-09-28,24.92,30.16,20.11,78.34,0.2,1.5,2.44,0.65,153.4,0.69,0.69,0.68
2016-09-29,25.57,31.16,20.59,75.6,0.08,1.61,2.29,0.6,131.4,0.68,0.68,0.68
2016-09-30,24.68,30.16,20.17,78.92,0.62,2.24,4.29,0.9,126.8,0.67,0.67,0.67
2016-10-01,25.8,31.7,21.07,72.75,1.18,1.42,2.12,0.89,182.6,0.66,0.66,0.67
2016-10-02,24.88,30.22,20.98,79.68,0.28,2.26,3.17,1.05,247.4,0.66,0.65,0.66
2016-10-03,26.02,31.81,20.57,73.33,0.08,1.37,2.26,0.65,260.5,0.65,0.65,0.65
2016-10-04,26.39,32.28,20.6,69.34,0.37,1.06,2.27,0.5,233.9,0.64,0.64,0.65
2016-10-05,26.63,32.77,20.47,64.85,0.03,1.36,2.53,0.57,262.7,0.63,0.63,0.64
2016-10-06,25.51,30.99,21.26,71.07,0.1,1.11,2.3,0.37,191.9,0.63,0.62,0.64
2016-10-07,25.07,30.49,21.73,79.08,6.95,2.36,4.45,0.74,106.4,0.66,0.62,0.63
2016-10-08,24.61,29.1,21.02,81.61,3.51,1.89,3.4,0.62,124.6,0.66,0.63,0.64
2016-10-09,25.36,30.85,21.03,74.63,0.25,2.36,3.47,1.0,151.8,0.63,0.62,0.63
2016-10-10,26.36,32.53,20.74,71.79,1.23,1.26,2.36,0.76,229.7,0.63,0.61,0.63
2016-10-11,25.92,31.76,21.22,73.45,0.74,1.72,2.19,1.06,187.7,0.62,0.61,0.62
2016-10-12,26.04,30.95,21.99,74.35,1.14,1.36,2.49,0.26,220.8,0.62,0.6,0.62
2016-10-13,25.94,30.45,21.96,73.94,0.82,1.42,2.87,0.45,137.8,0.62,0.6,0.61
2016-10-14,26.16,32.25,20.96,71.25,0.26,1.65,2.28,0.96,164.4,0.6,0.6,0.61
2016-10-15,25.68,32.98,19.53,68.59,0.06,1.7,2.57,0.78,173.4,0.59,0.59,0.6
2016-10-16,25.97,33.03,19.94,68.02,0.04,1.83,2.7,1.05,146.8,0.58,0.58,0.6
2016-10-17,26.12,33.46,19.82,60.23,0.0,1.31,2.11,0.92,136.3,0.57,0.57,0.59
2016-10-18,25.7,32.88,19.15,63.0,1.2,1.48,2.6,0.94,139.7,0.57,0.57,0.59
2016-10-19,25.81,31.26,20.32,63.88,1.09,1.47,2.65,0.35,273.6,0.57,0.57,0.58
2016-10-20,25.4,32.04,19.5,66.65,0.23,1.81,3.32,0.95,134.3,0.56,0.56,0.58
2016-10-21,26.09,32.49,21.81,61.5,0.0,1.93,3.57,0.3,92.5,0.55,0.56,0.58
2016-10-22,24.75,30.72,20.88,59.02,0.01,1.55,3.52,0.57,74.7,0.55,0.55,0.57
2016-10-23,24.62,32.05,17.19,46.97,0.0,2.01,4.65,0.5,71.7,0.54,0.55,0.57
2016-10-24,24.62,32.7,18.06,48.56,0.0,2.15,4.85,0.87,91.5,0.53,0.54,0.56
2016-10-25,24.34,32.71,17.5,47.75,0.0,2.04,4.23,0.99,71.9,0.53,0.54,0.55
2016-10-26,23.88,32.4,16.07,48.7,0.0,1.91,4.15,0.99,69.2,0.52,0.53,0.55
2016-10-27,24.29,32.13,18.06,48.67,0.0,1.68,3.53,0.59,81.2,0.51,0.53,0.54
2016-10-28,23.81,31.74,16.56,49.48,0.0,1.85,3.57,1.1,92.9,0.51,0.52,0.54
2016-10-29,24.53,32.2,18.76,47.64,0.0,1.49,2.63,0.76,100.6,0.5,0.52,0.53
2016-10-30,24.82,32.38,18.68,48.17,0.0,1.72,3.58,0.65,115.0,0.5,0.51,0.53
2016-10-31,26.23,33.68,19.64,59.04,0.02,1.84,3.46,0.99,121.0,0.49,0.51,0.53
2016-11-01,26.91,33.59,21.57,60.27,0.0,1.71,3.09,0.56,109.2,0.49,0.5,0.52
2016-11-02,25.69,33.7,20.03,44.73,0.0,2.34,5.08,0.18,70.8,0.48,0.5,0.52
2016-11-03,23.52,32.45,16.71,40.59,0.0,2.69,5.34,1.47,63.4,0.46,0.49,0.51
2016-11-04,22.45,31.74,14.69,42.68,0.0,2.43,5.3,1.27,66.1,0.46,0.49,0.51
2016-11-05,22.93,31.98,15.25,46.69,0.0,1.93,3.65,1.16,68.9,0.46,0.49,0.5
2016-11-06,22.9,32.1,14.65,43.12,0.0,2.2,4.29,1.15,58.2,0.45,0.48,0.5
2016-11-07,23.79,32.64,16.5,43.45,0.0,1.73,3.04,0.98,70.2,0.45,0.48,0.5
2016-11-08,24.54,32.98,18.97,42.15,0.0,1.68,3.65,0.74,69.5,0.44,0.48,0.49
2016-11-09,23.66,33.81,15.37,39.53,0.0,2.42,4.78,1.2,61.8,0.43,0.47,0.49
2016-11-10,22.89,33.05,14.58,37.81,0.0,2.02,4.0,1.15,70.5,0.43,0.47,0.49
2016-11-11,24.43,32.93,15.34,31.95,0.0,1.59,3.74,0.35,72.1,0.43,0.47,0.48
2016-11-12,23.9,32.54,17.39,35.95,0.0,1.5,2.54,0.64,52.2,0.42,0.46,0.48
2016-11-13,23.28,32.95,15.66,39.76,0.0,2.15,3.9,1.21,60.0,0.42,0.46,0.48
2016-11-14,22.99,33.01,14.45,39.38,0.0,2.48,4.64,1.35,60.7,0.42,0.46,0.47
2016-11-15,23.66,33.22,15.74,40.48,0.0,2.29,4.35,1.22,55.6,0.41,0.45,0.47
2016-11-16,23.88,33.65,15.51,40.94,0.0,2.39,4.19,1.28,45.6,0.41,0.45,0.47
2016-11-17,24.38,33.83,17.62,39.17,0.0,2.83,5.77,1.39,64.1,0.41,0.45,0.47
2016-11-18,24.5,34.2,16.43,42.89,0.0,2.34,4.32,1.33,73.0,0.4,0.45,0.46
2016-11-19,25.06,33.77,17.2,43.19,0.0,2.15,4.24,1.13,69.4,0.4,0.44,0.46
2016-11-20,26.08,34.87,18.8,42.19,0.0,1.78,3.83,0.91,68.8,0.4,0.44,0.46
2016-11-21,28.21,35.2,21.65,45.31,0.0,1.01,1.91,0.25,134.5,0.4,0.44,0.46
2016-11-22,28.19,34.67,22.02,53.86,0.0,1.31,2.6,0.22,240.2,0.4,0.44,0.45
2016-11-23,27.41,35.32,22.11,50.27,0.0,2.04,3.84,0.68,90.2,0.4,0.43,0.45
2016-11-24,26.7,35.62,19.26,40.37,0.0,2.52,5.17,1.15,61.0,0.39,0.43,0.45
2016-11-25,25.39,34.91,18.0,36.01,0.0,2.36,4.21,1.34,48.3,0.39,0.43,0.45
2016-11-26,24.64,34.78,16.25,34.48,0.0,2.47,5.16,1.31,77.8,0.38,0.43,0.44
2016-11-27,25.36,34.51,18.1,33.7,0.0,1.97,4.4,1.04,86.5,0.38,0.42,0.44
2016-11-28,25.4,35.01,18.35,36.44,0.0,1.56,2.75,0.86,49.0,0.38,0.42,0.44
2016-11-29,25.64,34.7,18.88,35.58,0.0,1.97,3.87,0.97,85.6,0.38,0.42,0.44
2016-11-30,24.85,34.38,17.22,36.58,0.0,2.46,4.67,1.21,51.8,0.37,0.42,0.43
2016-12-01,24.03,34.67,15.14,29.36,0.0,3.07,5.97,1.45,59.8,0.37,0.42,0.43
2016-12-02,23.31,32.61,15.19,33.22,0.0,3.01,4.91,1.68,53.0,0.37,0.41,0.43
2016-12-03,22.62,32.1,14.62,34.01,0.0,2.81,4.54,1.56,55.5,0.36,0.41,0.43
2016-12-04,22.99,31.82,14.99,34.11,0.0,2.72,4.9,1.48,64.3,0.36,0.41,0.43
2016-12-05,24.45,33.17,17.37,31.9,0.0,2.95,5.17,1.7,65.0,0.35,0.41,0.42
2016-12-06,25.14,34.31,17.4,32.96,0.0,2.62,4.71,1.33,53.0,0.34,0.41,0.42
2016-12-07,25.28,34.44,17.91,32.76,0.0,1.95,3.65,1.09,58.2,0.33,0.4,0.42
2016-12-08,25.79,34.81,19.19,32.14,0.0,2.46,4.71,1.08,65.2,0.31,0.4,0.42
2016-12-09,26.17,35.08,19.92,30.19,0.0,2.69,5.64,0.69,91.2,0.3,0.4,0.42
2016-12-10,24.61,33.55,17.57,31.21,0.0,3.14,5.78,1.82,73.4,0.29,0.4,0.42
2016-12-11,23.44,33.83,14.83,25.87,0.0,2.3,3.98,1.27,73.4,0.28,0.4,0.42
2016-12-12,24.24,34.38,15.26,26.29,0.0,2.17,4.02,1.08,75.3,0.27,0.4,0.41
2016-12-13,24.66,34.66,16.09,29.34,0.0,2.26,3.68,1.1,72.6,0.27,0.4,0.41
2016-12-14,23.51,32.43,16.43,28.49,0.0,2.83,5.14,1.31,82.3,0.26,0.4,0.41
2016-12-15,23.52,32.67,15.35,25.82,0.0,2.69,5.59,1.29,81.4,0.26,0.4,0.41
2016-12-16,23.76,33.75,15.46,25.45,0.0,2.11,4.05,1.19,69.1,0.25,0.4,0.41
2016-12-17,24.37,33.86,16.46,25.79,0.0,2.58,4.75,1.02,75.7,0.25,0.4,0.41
2016-12-18,23.76,33.83,15.63,25.46,0.0,2.84,5.63,1.43,75.0,0.24,0.4,0.41
2016-12-19,23.25,33.92,14.83,21.2,0.0,2.74,5.0,1.5,67.3,0.24,0.4,0.41
2016-12-20,22.8,33.16,15.75,19.49,0.0,2.36,4.2,1.15,74.1,0.23,0.4,0.41
2016-12-21,22.59,33.18,13.76,23.24,0.0,2.83,5.23,1.37,67.8,0.23,0.4,0.41
2016-12-22,22.38,32.93,13.43,24.57,0.0,2.55,4.62,1.47,53.5,0.23,0.4,0.41
2016-12-23,23.2,33.64,14.11,22.68,0.0,2.61,4.44,1.29,60.1,0.22,0.4,0.41
2016-12-24,22.87,32.52,14.34,22.24,0.0,3.17,5.3,1.82,55.1,0.22,0.4,0.41
2016-12-25,22.03,30.57,14.81,25.01,0.0,3.48,5.22,2.04,55.5,0.22,0.39,0.41
2016-12-26,20.76,28.59,14.41,24.63,0.0,3.71,5.54,2.3,55.2,0.22,0.39,0.41
2016-12-27,20.3,27.94,13.79,23.52,0.0,3.5,5.87,1.76,57.6,0.22,0.39,0.41
2016-12-28,21.08,29.43,14.45,26.91,0.0,3.21,5.14,1.87,55.7,0.22,0.39,0.41
2016-12-29,21.11,30.0,13.75,27.7,0.0,3.5,5.81,1.95,67.4,0.22,0.39,0.41
2016-12-30,21.0,30.18,13.24,27.6,0.0,2.89,4.87,1.74,59.9,0.21,0.39,0.41
2016-12-31,20.77,30.09,12.92,27.52,0.0,2.88,4.85,1.53,54.4,0.21,0.39,0.41
2017-01-01,20.49,29.62,12.66,28.18,0.0,3.44,5.74,2.12,57.1,0.21,0.39,0.41
2017-01-02,21.03,30.71,12.85,28.33,0.0,3.1,5.06,1.93,64.5,0.21,0.39,0.4
2017-01-03,20.51,29.45,12.95,29.61,0.0,3.24,5.72,1.74,62.2,0.21,0.39,0.4
2017-01-04,20.62,30.19,12.93,27.91,0.0,2.94,5.41,1.75,60.5,0.21,0.39,0.4
2017-01-05,20.9,30.7,12.78,26.16,0.0,2.79,4.67,1.57,58.6,0.21,0.39,0.4
2017-01-06,22.1,31.81,13.93,24.48,0.0,2.67,4.45,1.35,65.3,0.2,0.39,0.4
2017-01-07,22.68,31.75,14.94,22.08,0.0,3.21,5.07,1.69,63.4,0.2,0.39,0.4
2017-01-08,22.2,30.79,15.37,20.85,0.0,3.19,5.09,1.57,53.0,0.2,0.39,0.4
2017-01-09,21.57,30.91,13.47,20.72,0.0,2.97,4.53,1.55,54.4,0.2,0.39,0.4
2017-01-10,21.28,31.45,12.98,20.01,0.0,2.01,4.24,1.18,69.4,0.19,0.39,0.4
2017-01-11,24.07,34.09,16.1,29.34,0.0,2.36,3.81,1.27,222.5,0.19,0.39,0.4
2017-01-12,25.56,33.75,18.1,39.18,0.0,1.01,1.87,0.29,250.7,0.19,0.39,0.4
2017-01-13,24.87,32.03,18.95,33.25,0.0,2.07,3.4,0.98,4.4,0.19,0.39,0.4
2017-01-14,21.57,28.93,16.42,19.4,0.0,2.91,4.8,1.63,53.1,0.19,0.39,0.4
2017-01-15,22.63,32.64,15.3,19.29,0.0,2.25,3.83,1.18,65.6,0.18,0.39,0.4
2017-01-16,23.73,34.21,14.66,20.94,0.0,1.83,3.67,1.01,62.7,0.18,0.39,0.4
2017-01-17,26.02,35.05,18.66,22.19,0.0,2.0,3.23,0.95,79.7,0.18,0.39,0.4
2017-01-18,25.11,34.8,16.63,22.07,0.0,2.38,4.62,1.14,74.0,0.18,0.39,0.4
2017-01-19,25.97,35.01,18.92,21.1,0.0,2.3,4.54,1.0,65.8,0.17,0.39,0.4
2017-01-20,25.23,34.99,17.0,19.74,0.0,3.0,5.22,1.31,60.1,0.17,0.39,0.4
2017-01-21,25.49,35.67,16.49,22.0,0.0,2.52,5.22,0.98,76.5,0.17,0.39,0.4
2017-01-22,27.29,37.19,18.29,22.16,0.0,1.46,2.64,0.6,77.0,0.17,0.39,0.4
2017-01-23,27.18,36.49,18.33,24.22,0.0,1.92,3.57,0.47,43.0,0.17,0.39,0.4
2017-01-24,26.84,33.25,20.15,29.55,0.0,1.14,2.05,0.23,28.6,0.17,0.39,0.4
2017-01-25,27.65,36.21,21.37,22.57,0.0,2.04,3.53,0.59,56.5,0.17,0.39,0.4
2017-01-26,25.57,35.13,17.48,19.67,0.0,2.52,4.18,1.13,56.8,0.16,0.39,0.4
2017-01-27,25.63,35.0,17.99,18.19,0.0,3.21,5.0,1.69,45.8,0.16,0.39,0.4
2017-01-28,24.47,32.47,16.89,21.39,0.0,3.15,5.36,1.48,48.1,0.16,0.39,0.4
2017-01-29,25.0,33.78,17.56,23.69,0.0,2.84,4.83,1.42,55.7,0.16,0.39,0.4
2017-01-30,24.43,33.82,16.36,22.41,0.0,2.78,5.09,1.68,60.1,0.16,0.39,0.4
2017-01-31,23.43,32.72,14.85,18.85,0.0,2.82,5.1,1.44,56.8,0.16,0.39,0.4
2017-02-01,23.9,33.17,14.95,17.0,0.0,2.97,5.28,1.6,65.4,0.16,0.39,0.4
2017-02-02,24.77,33.62,17.69,19.22,0.0,3.25,5.71,1.68,69.6,0.15,0.39,0.4
2017-02-03,25.22,34.72,17.55,17.91,0.0,3.02,4.64,1.82,66.8,0.15,0.39,0.4
2017-02-04,23.71,33.2,15.67,16.61,0.0,3.11,5.04,1.66,57.7,0.15,0.39,0.4
2017-02-05,23.33,33.03,15.01,13.81,0.0,3.59,6.2,2.0,51.8,0.15,0.39,0.4
2017-02-06,22.73,31.23,15.03,11.97,0.0,3.38,6.37,1.98,48.4,0.15,0.39,0.4
2017-02-07,23.61,33.25,14.91,12.5,0.0,3.43,6.07,1.86,57.2,0.15,0.39,0.4
2017-02-08,24.28,33.46,16.41,11.62,0.0,3.0,5.47,1.68,50.1,0.14,0.39,0.4
2017-02-09,23.97,33.84,15.55,12.38,0.0,2.74,4.87,1.44,47.1,0.14,0.39,0.4
2017-02-10,24.33,34.45,15.61,13.1,0.0,2.98,4.89,1.56,58.2,0.14,0.39,0.4
2017-02-11,24.57,34.82,15.33,13.99,0.0,2.78,4.92,1.38,57.0,0.14,0.39,0.39
2017-02-12,25.39,35.06,17.42,14.14,0.0,3.55,5.12,1.87,50.7,0.14,0.39,0.39
2017-02-13,24.11,32.72,16.65,12.83,0.0,4.27,6.28,2.35,49.1,0.14,0.39,0.39
2017-02-14,22.81,32.05,14.97,10.58,0.0,3.92,6.38,2.24,53.8,0.13,0.39,0.39
2017-02-15,21.96,29.62,14.78,13.63,0.0,4.01,6.58,2.47,55.7,0.13,0.39,0.39
2017-02-16,21.22,28.74,15.51,14.68,0.0,4.18,7.36,2.29,52.2,0.13,0.39,0.39
2017-02-17,20.7,28.34,14.58,14.9,0.0,4.56,7.33,2.67,53.6,0.13,0.39,0.39
2017-02-18,19.98,28.11,13.53,13.47,0.0,4.01,6.61,2.33,56.4,0.13,0.39,0.39
2017-02-19,20.83,29.02,13.58,12.35,0.0,3.58,5.98,2.23,60.8,0.13,0.39,0.39
2017-02-20,22.32,31.87,13.61,12.24,0.0,3.33,5.27,1.66,62.5,0.13,0.39,0.39
2017-02-21,23.47,32.8,15.87,13.82,0.0,3.14,5.19,1.96,62.5,0.13,0.39,0.39
2017-02-22,24.2,33.29,16.12,13.08,0.0,3.63,5.91,2.19,62.8,0.13,0.39,0.39
2017-02-23,24.88,34.24,17.38,11.56,0.0,3.81,6.17,2.11,64.5,0.13,0.39,0.39
2017-02-24,24.32,33.86,16.19,12.91,0.0,3.81,6.81,2.18,66.7,0.13,0.39,0.39
2017-02-25,24.37,34.64,15.09,13.66,0.0,3.3,5.43,2.1,64.9,0.13,0.39,0.39
2017-02-26,24.31,35.24,14.44,12.49,0.0,2.64,4.76,1.48,51.8,0.12,0.38,0.39
2017-02-27,24.64,36.18,14.28,9.62,0.0,2.24,3.71,1.37,44.4,0.12,0.38,0.39
2017-02-28,25.37,36.72,15.12,7.8,0.0,2.73,4.45,1.52,62.3,0.12,0.38,0.39
2017-03-01,26.43,37.44,16.42,10.03,0.0,3.22,6.36,1.61,69.3,0.12,0.38,0.39
2017-03-02,26.54,37.0,17.17,17.48,0.0,2.95,5.74,1.54,64.9,0.12,0.38,0.39
2017-03-03,26.76,36.62,17.92,17.87,0.0,2.95,4.94,1.75,61.7,0.12,0.38,0.39
2017-03-04,27.15,37.25,17.68,16.33,0.0,2.68,5.17,1.46,79.3,0.12,0.38,0.39
2017-03-05,28.13,37.88,18.65,13.67,0.0,1.82,3.4,0.81,97.9,0.11,0.38,0.39
2017-03-06,29.55,38.35,22.7,16.99,0.0,2.18,4.64,0.11,23.6,0.11,0.38,0.39
2017-03-07,27.09,35.6,18.79,14.08,0.0,3.08,5.96,1.61,53.5,0.11,0.38,0.39
2017-03-08,26.77,35.37,19.2,14.38,0.0,3.17,5.67,1.25,71.2,0.11,0.38,0.39
2017-03-09,26.64,34.91,18.8,14.19,0.0,2.82,6.05,1.16,50.0,0.11,0.38,0.39
2017-03-10,25.48,34.66,17.18,13.89,0.0,3.57,6.55,2.06,45.3,0.11,0.38,0.39
2017-03-11,24.24,33.18,16.37,10.75,0.0,2.22,5.12,1.13,35.5,0.11,0.38,0.39
2017-03-12,25.19,34.33,16.47,11.64,0.05,1.91,3.55,1.02,55.7,0.11,0.38,0.39
2017-03-13,26.29,34.97,19.57,11.23,0.0,2.01,3.71,1.16,60.4,0.11,0.38,0.39
2017-03-14,26.45,35.45,18.37,11.01,0.0,2.51,4.27,1.29,37.8,0.11,0.38,0.39
2017-03-15,26.21,35.69,18.51,12.99,0.0,3.38,5.73,1.36,30.2,0.11,0.38,0.39
2017-03-16,24.18,34.97,14.07,7.75,0.0,3.05,5.38,1.55,38.1,0.11,0.38,0.39
2017-03-17,26.74,38.12,16.31,11.37,0.0,2.05,3.45,1.29,67.5,0.1,0.38,0.39
2017-03-18,28.57,38.49,19.7,10.98,0.0,2.63,4.51,0.95,66.4,0.1,0.38,0.39
2017-03-19,27.96,38.08,18.6,11.5,0.0,3.48,6.21,1.55,71.5,0.1,0.38,0.39
2017-03-20,28.07,36.86,20.25,14.27,0.0,3.49,6.48,1.73,65.9,0.1,0.38,0.39
2017-03-21,29.39,38.93,20.96,13.88,0.0,2.57,4.19,1.3,74.5,0.1,0.38,0.39
2017-03-22,30.25,38.73,21.73,21.21,0.0,1.57,4.41,0.49,195.2,0.1,0.38,0.39
2017-03-23,29.91,37.58,23.06,39.26,0.0,2.43,3.93,0.5,285.8,0.1,0.38,0.39
2017-03-24,30.13,38.8,22.3,33.76,0.0,2.58,4.2,1.03,37.2,0.1,0.38,0.39
2017-03-25,30.43,39.18,21.63,19.83,0.0,3.16,5.77,1.27,60.3,0.1,0.38,0.39
2017-03-26,30.47,39.25,22.82,16.45,0.0,4.13,6.28,2.56,53.0,0.1,0.38,0.39
2017-03-27,28.33,37.57,20.07,13.29,0.0,3.49,6.4,1.82,46.7,0.1,0.38,0.39
2017-03-28,27.42,37.6,17.75,10.88,0.0,2.55,4.71,1.46,47.0,0.1,0.38,0.39
2017-03-29,28.8,38.29,20.28,10.89,0.0,1.77,3.8,0.65,58.3,0.1,0.38,0.39
2017-03-30,29.08,38.82,20.84,10.73,0.0,2.24,4.5,0.73,52.2,0.1,0.38,0.39
2017-03-31,29.56,36.44,20.88,14.52,0.0,1.7,3.63,0.12,54.4,0.09,0.38,0.39
2017-04-01,29.04,37.19,21.45,14.52,0.0,2.67,5.8,0.16,56.2,0.09,0.38,0.39
2017-04-02,28.84,36.59,23.1,14.24,0.0,3.04,6.34,0.82,69.7,0.09,0.38,0.39
2017-04-03,29.16,36.79,23.03,17.13,0.0,2.87,5.76,1.36,50.6,0.09,0.38,0.39
2017-04-04,29.77,38.57,21.28,14.78,0.0,2.49,5.29,1.14,47.8,0.09,0.38,0.39
2017-04-05,30.14,38.83,22.37,25.9,0.0,2.12,3.77,0.76,71.5,0.09,0.38,0.39
2017-04-06,29.93,38.72,21.75,23.3,0.0,2.74,4.9,1.16,36.6,0.09,0.38,0.39
2017-04-07,30.4,38.98,22.71,33.47,0.0,2.43,3.91,0.39,39.3,0.09,0.38,0.39
2017-04-08,31.35,39.31,22.33,31.17,0.0,2.05,5.13,0.41,260.6,0.09,0.38,0.39
2017-04-09,30.65,36.63,24.81,41.58,0.0,2.48,3.27,1.27,243.8,0.09,0.38,0.39
2017-04-10,31.66,38.54,24.89,43.38,2.31,2.44,4.57,0.17,257.1,0.12,0.38,0.39
2017-04-11,31.81,39.69,24.56,41.08,0.0,3.62,5.51,0.63,274.6,0.19,0.39,0.39
2017-04-12,31.04,36.27,26.77,46.9,0.51,3.99,5.26,2.24,243.2,0.18,0.39,0.39
2017-04-13,29.08,33.99,24.47,56.13,3.92,2.99,4.53,1.77,238.9,0.26,0.39,0.39
2017-04-14,29.26,34.99,23.83,50.85,0.05,3.0,4.11,1.78,6.4,0.32,0.39,0.4
2017-04-15,28.16,33.97,23.01,23.84,0.0,3.79,6.5,1.29,62.4,0.28,0.39,0.4
2017-04-16,28.01,35.74,21.42,23.66,0.0,2.73,5.12,0.83,37.2,0.25,0.39,0.39
2017-04-17,29.18,37.03,21.81,23.61,0.0,3.0,5.34,1.62,40.0,0.22,0.39,0.39
2017-04-18,29.8,37.49,21.45,22.95,0.0,2.98,5.58,1.11,54.2,0.21,0.39,0.39
2017-04-19,30.72,37.31,25.68,30.11,0.0,2.82,5.84,1.01,87.8,0.2,0.39,0.39
2017-04-20,30.56,39.26,22.69,20.57,0.0,2.57,6.06,0.3,74.4,0.19,0.39,0.39
2017-04-21,31.11,38.84,24.44,19.16,0.0,1.62,2.82,0.88,41.2,0.17,0.39,0.39
2017-04-22,30.97,39.12,23.28,25.65,0.0,1.6,2.53,0.65,13.6,0.17,0.39,0.39
2017-04-23,30.94,39.47,22.1,28.57,0.0,2.12,3.59,0.46,355.0,0.16,0.39,0.39
2017-04-24,31.72,40.04,22.36,19.87,0.0,2.19,3.93,0.37,60.6,0.15,0.39,0.39
2017-04-25,31.73,40.19,22.4,32.58,0.0,2.91,4.9,0.47,33.6,0.15,0.38,0.39
2017-04-26,32.87,40.87,25.15,39.13,2.32,3.07,4.11,0.39,146.5,0.15,0.38,0.39
2017-04-27,31.33,37.31,25.9,48.32,5.63,2.18,3.98,0.25,222.1,0.31,0.39,0.4
2017-04-28,31.69,39.74,24.81,47.7,0.16,2.46,3.56,0.33,206.5,0.34,0.4,0.4
2017-04-29,31.69,40.43,24.05,43.22,0.0,2.76,4.14,0.66,108.3,0.3,0.39,0.4
2017-04-30,31.46,39.16,24.81,47.9,0.03,2.8,4.59,0.2,217.4,0.27,0.39,0.4
2017-05-01,32.1,39.87,24.53,42.48,0.0,2.59,4.38,0.43,245.7,0.25,0.39,0.39
2017-05-02,30.05,35.29,25.82,52.42,1.0,3.47,5.32,1.66,230.2,0.25,0.39,0.39
2017-05-03,29.02,36.21,24.36,60.51,20.58,3.21,4.41,1.43,239.2,0.4,0.4,0.41
2017-05-04,27.79,34.27,22.61,68.19,11.24,2.52,5.27,0.36,238.4,0.54,0.44,0.42
2017-05-05,29.81,37.84,22.33,56.04,0.11,2.72,4.74,0.69,245.8,0.43,0.44,0.43
2017-05-06,29.57,36.28,23.99,57.62,0.54,3.04,4.53,1.02,225.8,0.4,0.43,0.43
2017-05-07,28.9,34.36,24.18,59.74,2.14,1.89,3.9,0.6,211.3,0.41,0.43,0.42
2017-05-08,28.63,34.91,24.05,63.45,34.73,2.12,3.94,0.45,217.4,0.57,0.48,0.46
2017-05-09,26.43,30.19,23.61,74.25,2.98,2.85,3.95,1.75,213.5,0.5,0.48,0.47
2017-05-10,27.91,35.9,21.15,60.63,0.03,3.14,5.1,1.79,145.6,0.46,0.48,0.47
2017-05-11,27.98,33.33,22.56,58.78,1.47,2.2,3.39,0.25,159.7,0.45,0.47,0.46
2017-05-12,28.43,33.05,23.68,56.99,0.06,1.46,3.51,0.03,245.2,0.45,0.47,0.46
2017-05-13,30.15,38.03,24.1,43.83,0.0,2.29,4.03,0.59,66.0,0.43,0.46,0.46
2017-05-14,28.94,36.29,22.76,61.18,0.13,3.79,5.14,2.17,235.4,0.42,0.46,0.46
2017-05-15,26.79,31.27,23.66,72.6,16.98,3.44,4.11,2.79,233.0,0.49,0.46,0.46
2017-05-16,26.74,32.44,22.33,67.67,2.69,2.54,4.15,0.86,218.6,0.53,0.49,0.47
2017-05-17,26.49,31.75,21.49,66.54,1.23,2.46,3.55,1.09,250.6,0.47,0.48,0.47
2017-05-18,24.46,27.62,21.89,84.16,51.63,2.11,3.29,0.84,270.2,0.72,0.54,0.5
2017-05-19,25.53,29.5,22.05,78.94,0.91,1.41,2.69,0.64,220.2,0.61,0.57,0.52
2017-05-20,27.41,32.74,22.44,69.42,0.02,1.55,2.66,0.17,234.9,0.57,0.55,0.52
2017-05-21,27.94,33.95,22.14,66.9,0.7,2.15,3.58,0.36,219.6,0.54,0.54,0.51
2017-05-22,26.71,31.19,23.15,74.73,0.85,2.29,2.8,1.54,212.1,0.54,0.53,0.51
2017-05-23,28.26,34.89,22.09,66.02,0.0,1.73,3.21,0.69,205.0,0.52,0.52,0.51
2017-05-24,27.06,31.53,22.47,72.01,0.16,2.41,3.38,0.98,223.8,0.51,0.51,0.5
2017-05-25,25.32,27.83,23.29,80.83,19.67,1.23,2.55,0.33,135.0,0.65,0.53,0.52
2017-05-26,25.51,29.56,21.48,75.94,3.93,1.86,3.22,0.93,240.6,0.58,0.54,0.52
2017-05-27,26.66,32.1,22.4,71.63,3.79,1.73,4.61,0.74,259.5,0.58,0.54,0.52
2017-05-28,27.82,34.54,21.57,65.11,0.0,2.32,3.76,0.65,233.8,0.53,0.53,0.52
